source_file,source_page,source_row,reason,original_record
Drug_Products_Directory_Yemen.pdf,518,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Disorders اضطشاثبد انجهبص ً انت ُفغ"
Drug_Products_Directory_Yemen.pdf,518,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","disease يشض انشػبػ"
Drug_Products_Directory_Yemen.pdf,518,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Infections األصبثبد انجكت ٍش ٌخ"
Drug_Products_Directory_Yemen.pdf,519,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ان ًؼذح"
Drug_Products_Directory_Yemen.pdf,519,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األوجبع"
Drug_Products_Directory_Yemen.pdf,519,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األوجبع"
Drug_Products_Directory_Yemen.pdf,520,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Infection اصبثبد ً انجهبص انجىن"
Drug_Products_Directory_Yemen.pdf,520,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Infection اصبثبد ً انجهبص انجىن"
Drug_Products_Directory_Yemen.pdf,520,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","انغغىالد انف ًى ٌخ"
Drug_Products_Directory_Yemen.pdf,520,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","( E . N . T ) األ َف ٌ وانح ُجشح واألر"
Drug_Products_Directory_Yemen.pdf,521,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Infections األصبثبد انجكت ٍش ٌخ"
Drug_Products_Directory_Yemen.pdf,521,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Infections األصبثبد انجكت ٍش ٌخ"
Drug_Products_Directory_Yemen.pdf,521,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","انشؼت انهىائ ٍخ"
Drug_Products_Directory_Yemen.pdf,521,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","انشؼت انهىائ ٍخ"
Drug_Products_Directory_Yemen.pdf,523,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","استفبع ضغظ انذو"
Drug_Products_Directory_Yemen.pdf,523,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","انذودح انشش ٌط ٍخ"
Drug_Products_Directory_Yemen.pdf,524,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","استفبع ضغظ انذو"
Drug_Products_Directory_Yemen.pdf,524,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","استفبع ضغظ انذو"
Drug_Products_Directory_Yemen.pdf,524,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","استفبع ضغظ انذو"
Drug_Products_Directory_Yemen.pdf,524,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","استفبع ضغظ انذو"
Drug_Products_Directory_Yemen.pdf,524,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","استفبع ضغظ انذو"
Drug_Products_Directory_Yemen.pdf,524,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","استفبع ضغظ انذو"
Drug_Products_Directory_Yemen.pdf,524,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األوجبع"
Drug_Products_Directory_Yemen.pdf,525,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األوجبع"
Drug_Products_Directory_Yemen.pdf,525,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األنتهبثبد انجذنذ ٌخ"
Drug_Products_Directory_Yemen.pdf,525,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","هشيى َبد ج ُغ ٍخ"
Drug_Products_Directory_Yemen.pdf,525,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األنتهبثبد انجذنذ ٌخ"
Drug_Products_Directory_Yemen.pdf,526,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Asthma انشثى ً انشؼج"
Drug_Products_Directory_Yemen.pdf,526,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Asthma انشثى ً انشؼج"
Drug_Products_Directory_Yemen.pdf,526,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Deficiency َمص ف ٍتبي ٍُبد"
Drug_Products_Directory_Yemen.pdf,526,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Deficiency َمص ف ٍتبي ٍُبد"
Drug_Products_Directory_Yemen.pdf,526,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Deficiency َمص ف ٍتبي ٍُبد"
Drug_Products_Directory_Yemen.pdf,527,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Deficiency َمص ف ٍتبي ٍُبد"
Drug_Products_Directory_Yemen.pdf,527,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","انجىاع ٍش"
Drug_Products_Directory_Yemen.pdf,527,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","َضالد انجشد"
Drug_Products_Directory_Yemen.pdf,527,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","َضالد انجشد"
Drug_Products_Directory_Yemen.pdf,527,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","َضالد انجشد"
Drug_Products_Directory_Yemen.pdf,527,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Gardiasis جبسد ٌب واي ٍج ٍب"
Drug_Products_Directory_Yemen.pdf,527,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Gardiasis جبسد ٌب واي ٍج ٍب"
Drug_Products_Directory_Yemen.pdf,528,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Gardiasis جبسد ٌب واي ٍج ٍب"
Drug_Products_Directory_Yemen.pdf,528,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Gardiasis جبسد ٌب واي ٍج ٍب"
Drug_Products_Directory_Yemen.pdf,528,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","َضالد انجشد"
Drug_Products_Directory_Yemen.pdf,528,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Deficiency َمص ف ٍتبي ٍُبد"
Drug_Products_Directory_Yemen.pdf,529,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","َضالد انجشد"
Drug_Products_Directory_Yemen.pdf,529,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األنتهبثبد انجذنذ ٌخ"
Drug_Products_Directory_Yemen.pdf,530,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ً انذو ٌ ف ص ٌبدح انذهى"
Drug_Products_Directory_Yemen.pdf,530,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ً انذو ٌ ف ص ٌبدح انذهى"
Drug_Products_Directory_Yemen.pdf,530,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ً انذو ٌ ف ص ٌبدح انذهى"
Drug_Products_Directory_Yemen.pdf,530,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ً انذو ٌ ف ص ٌبدح انذهى"
Drug_Products_Directory_Yemen.pdf,530,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ً انذو ٌ ف ص ٌبدح انذهى"
Drug_Products_Directory_Yemen.pdf,530,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ً انذو ٌ ف ص ٌبدح انذهى"
Drug_Products_Directory_Yemen.pdf,531,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","هشيى َبد ج ُغ ٍخ"
Drug_Products_Directory_Yemen.pdf,531,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","استفبع ضغظ انذو"
Drug_Products_Directory_Yemen.pdf,531,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Deficiency َمص ف ٍتبي ٍُبد"
Drug_Products_Directory_Yemen.pdf,531,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Deficiency َمص ف ٍتبي ٍُبد"
Drug_Products_Directory_Yemen.pdf,531,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األوجبع"
Drug_Products_Directory_Yemen.pdf,532,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األوجبع"
Drug_Products_Directory_Yemen.pdf,532,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األوجبع"
Drug_Products_Directory_Yemen.pdf,532,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األوجبع"
Drug_Products_Directory_Yemen.pdf,532,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األوجبع"
Drug_Products_Directory_Yemen.pdf,532,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األوجبع"
Drug_Products_Directory_Yemen.pdf,532,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األوجبع"
Drug_Products_Directory_Yemen.pdf,532,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األوجبع"
Drug_Products_Directory_Yemen.pdf,533,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األوجبع"
Drug_Products_Directory_Yemen.pdf,533,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األوجبع"
Drug_Products_Directory_Yemen.pdf,533,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األوجبع"
Drug_Products_Directory_Yemen.pdf,533,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األوجبع"
Drug_Products_Directory_Yemen.pdf,533,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األوجبع"
Drug_Products_Directory_Yemen.pdf,533,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األوجبع"
Drug_Products_Directory_Yemen.pdf,533,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األوجبع"
Drug_Products_Directory_Yemen.pdf,534,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األوجبع"
Drug_Products_Directory_Yemen.pdf,534,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األوجبع"
Drug_Products_Directory_Yemen.pdf,534,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األوجبع"
Drug_Products_Directory_Yemen.pdf,534,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ان ُض ٌف"
Drug_Products_Directory_Yemen.pdf,534,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ان ُض ٌف"
Drug_Products_Directory_Yemen.pdf,534,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ان ُض ٌف"
Drug_Products_Directory_Yemen.pdf,534,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ان ُض ٌف"
Drug_Products_Directory_Yemen.pdf,535,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األوجبع"
Drug_Products_Directory_Yemen.pdf,535,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األنتهبثبد انجذنذ ٌخ"
Drug_Products_Directory_Yemen.pdf,535,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","َضالد انجشد"
Drug_Products_Directory_Yemen.pdf,535,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","َضالد انجشد"
Drug_Products_Directory_Yemen.pdf,535,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Gardiasis جبسد ٌب واي ٍج ٍب"
Drug_Products_Directory_Yemen.pdf,535,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Gardiasis جبسد ٌب واي ٍج ٍب"
Drug_Products_Directory_Yemen.pdf,536,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Gardiasis جبسد ٌب واي ٍج ٍب"
Drug_Products_Directory_Yemen.pdf,536,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Gardiasis جبسد ٌب واي ٍج ٍب"
Drug_Products_Directory_Yemen.pdf,536,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Gardiasis جبسد ٌب واي ٍج ٍب"
Drug_Products_Directory_Yemen.pdf,536,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ان ُض ٌف"
Drug_Products_Directory_Yemen.pdf,536,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","استفبع ضغظ انذو"
Drug_Products_Directory_Yemen.pdf,536,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","يىا َغ انح ًم"
Drug_Products_Directory_Yemen.pdf,536,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Stimulant ي ُشطبد انشه ٍخ"
Drug_Products_Directory_Yemen.pdf,537,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األنتهبثبد انجذنذ ٌخ"
Drug_Products_Directory_Yemen.pdf,537,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األنتهبثبد"
Drug_Products_Directory_Yemen.pdf,537,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األيشاض انؼمه ٍخ"
Drug_Products_Directory_Yemen.pdf,537,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Deficiency َمص ف ٍتبي ٍُبد"
Drug_Products_Directory_Yemen.pdf,537,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Infections األصبثبد انجكت ٍش ٌخ"
Drug_Products_Directory_Yemen.pdf,538,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Spasm ٍ آالو انجط"
Drug_Products_Directory_Yemen.pdf,538,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ً انذو ٌ ف ص ٌبدح انذهى"
Drug_Products_Directory_Yemen.pdf,538,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","استفبع ضغظ انذو"
Drug_Products_Directory_Yemen.pdf,538,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","استفبع ضغظ انذو"
Drug_Products_Directory_Yemen.pdf,538,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األيشاض انؼمه ٍخ"
Drug_Products_Directory_Yemen.pdf,538,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األيشاض انؼمه ٍخ"
Drug_Products_Directory_Yemen.pdf,539,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األيشاض انؼمه ٍخ"
Drug_Products_Directory_Yemen.pdf,539,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األيشاض انؼمه ٍخ"
Drug_Products_Directory_Yemen.pdf,539,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األيشاض انؼمه ٍخ"
Drug_Products_Directory_Yemen.pdf,539,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","َضالد انجشد"
Drug_Products_Directory_Yemen.pdf,539,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","َضالد انجشد"
Drug_Products_Directory_Yemen.pdf,539,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","َضالد انجشد"
Drug_Products_Directory_Yemen.pdf,539,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","َضالد انجشد"
Drug_Products_Directory_Yemen.pdf,540,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","َضالد انجشد"
Drug_Products_Directory_Yemen.pdf,540,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","َضالد انجشد"
Drug_Products_Directory_Yemen.pdf,540,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","َضالد انجشد"
Drug_Products_Directory_Yemen.pdf,540,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","َضالد انجشد"
Drug_Products_Directory_Yemen.pdf,540,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","َضالد انجشد"
Drug_Products_Directory_Yemen.pdf,540,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","َضالد انجشد"
Drug_Products_Directory_Yemen.pdf,540,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","َضالد انجشد"
Drug_Products_Directory_Yemen.pdf,541,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","َضالد انجشد"
Drug_Products_Directory_Yemen.pdf,541,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","َضالد انجشد"
Drug_Products_Directory_Yemen.pdf,541,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","َضالد انجشد"
Drug_Products_Directory_Yemen.pdf,541,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","َضالد انجشد"
Drug_Products_Directory_Yemen.pdf,542,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","َضالد انجشد"
Drug_Products_Directory_Yemen.pdf,542,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ان ًؼذح"
Drug_Products_Directory_Yemen.pdf,542,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ان ًؼذح"
Drug_Products_Directory_Yemen.pdf,542,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","انهضى"
Drug_Products_Directory_Yemen.pdf,542,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","انهضى"
Drug_Products_Directory_Yemen.pdf,542,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ان ًؼذح"
Drug_Products_Directory_Yemen.pdf,542,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ان ًؼذح"
Drug_Products_Directory_Yemen.pdf,543,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ان ًؼذح"
Drug_Products_Directory_Yemen.pdf,543,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األنتهبثبد انجذنذ ٌخ"
Drug_Products_Directory_Yemen.pdf,543,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Infections األصبثبد انجكت ٍش ٌخ"
Drug_Products_Directory_Yemen.pdf,543,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Infections األصبثبد انجكت ٍش ٌخ"
Drug_Products_Directory_Yemen.pdf,543,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ً انذو ٌ ف ص ٌبدح انذهى"
Drug_Products_Directory_Yemen.pdf,543,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Deficiency َمص ف ٍتبي ٍُبد"
Drug_Products_Directory_Yemen.pdf,543,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Analgesic يهذئبد األوجبع وانح ًى"
Drug_Products_Directory_Yemen.pdf,544,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Infections األصبثبد انجكت ٍش ٌخ"
Drug_Products_Directory_Yemen.pdf,544,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األيشاض انؼمه ٍخ"
Drug_Products_Directory_Yemen.pdf,544,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","أيشاض انغكشي"
Drug_Products_Directory_Yemen.pdf,544,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األوجبع"
Drug_Products_Directory_Yemen.pdf,544,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Asthma انشثى ً انشؼج"
Drug_Products_Directory_Yemen.pdf,544,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Asthma انشثى ً انشؼج"
Drug_Products_Directory_Yemen.pdf,545,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Spasm ٍ آالو انجط"
Drug_Products_Directory_Yemen.pdf,545,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","انجشثىيخ انطف ٍه ٍخ"
Drug_Products_Directory_Yemen.pdf,545,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","استفبع ضغظ انذو"
Drug_Products_Directory_Yemen.pdf,545,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","أيشاض انغكشي"
Drug_Products_Directory_Yemen.pdf,545,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األنتهبثبد انجذنذ ٌخ"
Drug_Products_Directory_Yemen.pdf,545,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Infection اصبثبد ً انجهبص انجىن"
Drug_Products_Directory_Yemen.pdf,545,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Infection اصبثبد ً انجهبص انجىن"
Drug_Products_Directory_Yemen.pdf,546,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Infection اصبثبد ً انجهبص انجىن"
Drug_Products_Directory_Yemen.pdf,546,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Infection اصبثبد ً انجهبص انجىن"
Drug_Products_Directory_Yemen.pdf,546,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Infection اصبثبد ً انجهبص انجىن"
Drug_Products_Directory_Yemen.pdf,546,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Infection اصبثبد ً انجهبص انجىن"
Drug_Products_Directory_Yemen.pdf,546,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Infection اصبثبد ً انجهبص انجىن"
Drug_Products_Directory_Yemen.pdf,546,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Infection اصبثبد ً انجهبص انجىن"
Drug_Products_Directory_Yemen.pdf,547,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Infection اصبثبد ً انجهبص انجىن"
Drug_Products_Directory_Yemen.pdf,547,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Disorders اضطشاثبد انكجذ"
Drug_Products_Directory_Yemen.pdf,547,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Disorders اضطشاثبد انكجذ"
Drug_Products_Directory_Yemen.pdf,547,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Disorders اضطشاثبد انكجذ"
Drug_Products_Directory_Yemen.pdf,547,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Disorders اضطشاثبد انكجذ"
Drug_Products_Directory_Yemen.pdf,548,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","استفبع ضغظ انذو"
Drug_Products_Directory_Yemen.pdf,548,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Deficiency َمص ف ٍتبي ٍُبد"
Drug_Products_Directory_Yemen.pdf,548,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األنتهبثبد انجذنذ ٌخ"
Drug_Products_Directory_Yemen.pdf,549,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األصبثبد انف ٍشوع ٍخ"
Drug_Products_Directory_Yemen.pdf,549,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Insumnea األسق وانمهك"
Drug_Products_Directory_Yemen.pdf,549,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Insumnea األسق وانمهك"
Drug_Products_Directory_Yemen.pdf,549,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Insumnea األسق وانمهك"
Drug_Products_Directory_Yemen.pdf,549,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األنتهبثبد انجذنذ ٌخ"
Drug_Products_Directory_Yemen.pdf,549,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Spasm ٍ آالو انجط"
Drug_Products_Directory_Yemen.pdf,550,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Infections ًٍكشوث ٍخ األصبثبد ان انخط ٍشح"
Drug_Products_Directory_Yemen.pdf,550,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Infections ًٍكشوث ٍخ األصبثبد ان انخط ٍشح"
Drug_Products_Directory_Yemen.pdf,550,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Infections ًٍكشوث ٍخ األصبثبد ان انخط ٍشح"
Drug_Products_Directory_Yemen.pdf,550,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Infections ًٍكشوث ٍخ األصبثبد ان انخط ٍشح"
Drug_Products_Directory_Yemen.pdf,550,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Disorders اضطشاثبد انكجذ"
Drug_Products_Directory_Yemen.pdf,550,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","استفبع ضغظ انذو"
Drug_Products_Directory_Yemen.pdf,551,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","انصذس ٌخ"
Drug_Products_Directory_Yemen.pdf,551,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","انصذس ٌخ"
Drug_Products_Directory_Yemen.pdf,551,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","استفبع ضغظ انذو"
Drug_Products_Directory_Yemen.pdf,551,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Deficiency َمص ف ٍتبي ٍُبد"
Drug_Products_Directory_Yemen.pdf,551,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األصبثبد انف ٍشوع ٍخ"
Drug_Products_Directory_Yemen.pdf,551,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Asthma انشثى ً انشؼج"
Drug_Products_Directory_Yemen.pdf,552,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Asthma انشثى ً انشؼج"
Drug_Products_Directory_Yemen.pdf,552,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Asthma انشثى ً انشؼج"
Drug_Products_Directory_Yemen.pdf,552,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Asthma انشثى ً انشؼج"
Drug_Products_Directory_Yemen.pdf,552,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Asthma انشثى ً انشؼج"
Drug_Products_Directory_Yemen.pdf,552,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Asthma انشثى ً انشؼج"
Drug_Products_Directory_Yemen.pdf,552,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Asthma انشثى ً انشؼج"
Drug_Products_Directory_Yemen.pdf,552,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Asthma انشثى ً انشؼج"
Drug_Products_Directory_Yemen.pdf,553,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","استفبع ضغظ انذو"
Drug_Products_Directory_Yemen.pdf,553,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ٌ انشبئؼخ انذ ٌذا"
Drug_Products_Directory_Yemen.pdf,553,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ٌ انشبئؼخ انذ ٌذا"
Drug_Products_Directory_Yemen.pdf,553,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Spasm ٍ آالو انجط"
Drug_Products_Directory_Yemen.pdf,553,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ٌ انشبئؼخ انذ ٌذا"
Drug_Products_Directory_Yemen.pdf,553,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ٌ انشبئؼخ انذ ٌذا"
Drug_Products_Directory_Yemen.pdf,554,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ٌ انشبئؼخ انذ ٌذا"
Drug_Products_Directory_Yemen.pdf,554,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ٌ انشبئؼخ انذ ٌذا"
Drug_Products_Directory_Yemen.pdf,554,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","انذوخخ"
Drug_Products_Directory_Yemen.pdf,554,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األصبثبد انفطش ٌخ"
